site,rate,t,lnL,num_taxa,time,br_len,model,rep
6,1.9115573813,1.5690437676,-597276.546801858,2,0.08,0.04,JC_equalf,11
7,0.3908040898,1.5690437676,-496271.073900446,2,0.08,0.04,JC_equalf,11
8,1.2706518197,1.5690437676,-588244.983666717,2,0.08,0.04,JC_equalf,11
9,1.9696008923,1.5690437676,-597562.244212644,2,0.08,0.04,JC_equalf,11
10,1.5439689459,1.5690437676,-593925.617096968,2,0.08,0.04,JC_equalf,11
1,2.1102088991,1.5631370875,-598065.715493268,2,0.08,0.04,JC_equalf,12
2,0.8033502385,1.5631370875,-562346.114033951,2,0.08,0.04,JC_equalf,12
3,2.1417865806,1.5631370875,-598160.085551511,2,0.08,0.04,JC_equalf,12
4,1.5209302173,1.5631370875,-593498.794056073,2,0.08,0.04,JC_equalf,12
5,0.1630298092,1.5631370875,-414381.916620801,2,0.08,0.04,JC_equalf,12
6,1.9368763494,1.5631370875,-597370.220137292,2,0.08,0.04,JC_equalf,12
7,0.3936001297,1.5631370875,-496610.474426246,2,0.08,0.04,JC_equalf,12
8,1.2519578461,1.5631370875,-587547.921407229,2,0.08,0.04,JC_equalf,12
9,1.9419015219,1.5631370875,-597395.420021742,2,0.08,0.04,JC_equalf,12
10,1.5283757003,1.5631370875,-593611.953418426,2,0.08,0.04,JC_equalf,12
1,2.1192097644,1.5705562881,-598123.671855486,2,0.08,0.04,JC_equalf,13
2,0.8010155594,1.5705562881,-562482.023695959,2,0.08,0.04,JC_equalf,13
3,2.1814114531,1.5705562881,-598293.328132983,2,0.08,0.04,JC_equalf,13
4,1.5213752517,1.5705562881,-593615.268351048,2,0.08,0.04,JC_equalf,13
5,0.1642517053,1.5705562881,-415357.189942223,2,0.08,0.04,JC_equalf,13
6,1.9437018438,1.5705562881,-597449.505112724,2,0.08,0.04,JC_equalf,13
7,0.3913564711,1.5705562881,-496511.263054906,2,0.08,0.04,JC_equalf,13
8,1.2614564558,1.5705562881,-588011.99002821,2,0.08,0.04,JC_equalf,13
9,1.9548673822,1.5705562881,-597502.88168099,2,0.08,0.04,JC_equalf,13
10,1.5329571129,1.5705562881,-593787.684786229,2,0.08,0.04,JC_equalf,13
1,2.1132288773,1.5678313872,-598094.583599714,2,0.08,0.04,JC_equalf,14
2,0.8013691591,1.5678313872,-562385.589865671,2,0.08,0.04,JC_equalf,14
3,2.1557467146,1.5678313872,-598216.840363274,2,0.08,0.04,JC_equalf,14
4,1.5282808962,1.5678313872,-593679.20734932,2,0.08,0.04,JC_equalf,14
5,0.1628449289,1.5678313872,-414530.530249854,2,0.08,0.04,JC_equalf,14
6,1.9245947666,1.5678313872,-597337.095631706,2,0.08,0.04,JC_equalf,14
7,0.389855511,1.5678313872,-495947.257611855,2,0.08,0.04,JC_equalf,14
8,1.2588474239,1.5678313872,-587869.602910524,2,0.08,0.04,JC_equalf,14
9,1.9804918538,1.5678313872,-597604.180080506,2,0.08,0.04,JC_equalf,14
10,1.5450116754,1.5678313872,-593923.455659778,2,0.08,0.04,JC_equalf,14
1,2.1199778565,1.5672257264,-598112.525519128,2,0.08,0.04,JC_equalf,15
2,0.7954802995,1.5672257264,-561805.122103368,2,0.08,0.04,JC_equalf,15
3,2.1627243058,1.5672257264,-598233.318348622,2,0.08,0.04,JC_equalf,15
4,1.5275450688,1.5672257264,-593659.394703267,2,0.08,0.04,JC_equalf,15
5,0.165183497,1.5672257264,-415640.702711184,2,0.08,0.04,JC_equalf,15
6,1.9455609482,1.5672257264,-597438.468326987,2,0.08,0.04,JC_equalf,15
7,0.3911706108,1.5672257264,-496248.6445729,2,0.08,0.04,JC_equalf,15
8,1.2592853474,1.5672257264,-587868.16129361,2,0.08,0.04,JC_equalf,15
9,1.9565660541,1.5672257264,-597491.308974039,2,0.08,0.04,JC_equalf,15
10,1.5282077272,1.5672257264,-593669.30446002,2,0.08,0.04,JC_equalf,15
1,2.1471010578,1.5661514824,-598186.751618652,2,0.08,0.04,JC_equalf,16
2,0.7994722495,1.5661514824,-562128.731196224,2,0.08,0.04,JC_equalf,16
3,2.1531441009,1.5661514824,-598203.45901355,2,0.08,0.04,JC_equalf,16
4,1.522509656,1.5661514824,-593567.681690735,2,0.08,0.04,JC_equalf,16
5,0.1621612473,1.5661514824,-414109.977393802,2,0.08,0.04,JC_equalf,16
6,1.9548857514,1.5661514824,-597476.966548144,2,0.08,0.04,JC_equalf,16
7,0.3909676187,1.5661514824,-496126.850583556,2,0.08,0.04,JC_equalf,16
8,1.2592305993,1.5661514824,-587840.757813756,2,0.08,0.04,JC_equalf,16
9,1.9325940246,1.5661514824,-597367.41092353,2,0.08,0.04,JC_equalf,16
10,1.5430425622,1.5661514824,-593871.478039841,2,0.08,0.04,JC_equalf,16
1,2.1110113371,1.5667464267,-598083.302710432,2,0.08,0.04,JC_equalf,17
2,0.7990042995,1.5667464267,-562113.343679459,2,0.08,0.04,JC_equalf,17
3,2.1598104786,1.5667464267,-598223.765993962,2,0.08,0.04,JC_equalf,17
4,1.5263946633,1.5667464267,-593635.141966034,2,0.08,0.04,JC_equalf,17
5,0.1642251568,1.5667464267,-415149.676997986,2,0.08,0.04,JC_equalf,17
6,1.9431863929,1.5667464267,-597423.937377982,2,0.08,0.04,JC_equalf,17
7,0.3910050636,1.5667464267,-496174.934176218,2,0.08,0.04,JC_equalf,17
8,1.2523156105,1.5667464267,-587646.804314853,2,0.08,0.04,JC_equalf,17
9,1.9644160502,1.5667464267,-597525.249509256,2,0.08,0.04,JC_equalf,17
10,1.5375804765,1.5667464267,-593800.776824079,2,0.08,0.04,JC_equalf,17
1,2.1118626248,1.5703538192,-598100.766074931,2,0.08,0.04,JC_equalf,18
2,0.8034580575,1.5703538192,-562698.674416436,2,0.08,0.04,JC_equalf,18
3,2.1373048448,1.5703538192,-598175.361871445,2,0.08,0.04,JC_equalf,18
4,1.5191630285,1.5703538192,-593578.762281462,2,0.08,0.04,JC_equalf,18
5,0.1641601794,1.5703538192,-415302.149314783,2,0.08,0.04,JC_equalf,18
6,1.9364743919,1.5703538192,-597412.831822378,2,0.08,0.04,JC_equalf,18
7,0.3912953985,1.5703538192,-496482.452434697,2,0.08,0.04,JC_equalf,18
8,1.2703304162,1.5703538192,-588266.334301852,2,0.08,0.04,JC_equalf,18
9,1.9568546273,1.5703538192,-597511.030240183,2,0.08,0.04,JC_equalf,18
10,1.5363641694,1.5703538192,-593834.540969629,2,0.08,0.04,JC_equalf,18
1,2.0923728783,1.5674223612,-598027.283237354,2,0.08,0.04,JC_equalf,19
2,0.7959181123,1.5674223612,-561855.820082237,2,0.08,0.04,JC_equalf,19
3,2.1531618722,1.5674223612,-598208.285812867,2,0.08,0.04,JC_equalf,19
4,1.5290485278,1.5674223612,-593684.705985669,2,0.08,0.04,JC_equalf,19
5,0.1643194237,1.5674223612,-415230.158044824,2,0.08,0.04,JC_equalf,19
6,1.9412210474,1.5674223612,-597418.38831101,2,0.08,0.04,JC_equalf,19
7,0.3925612906,1.5674223612,-496620.073453176,2,0.08,0.04,JC_equalf,19
8,1.2631509666,1.5674223612,-587987.58665371,2,0.08,0.04,JC_equalf,19
9,1.9653205015,1.5674223612,-597533.351509941,2,0.08,0.04,JC_equalf,19
10,1.5320807566,1.5674223612,-593729.714724663,2,0.08,0.04,JC_equalf,19
1,2.1219637809,1.5674124461,-598119.219548922,2,0.08,0.04,JC_equalf,2
2,0.7996282987,1.5674124461,-562203.43861213,2,0.08,0.04,JC_equalf,2
3,2.163861792,1.5674124461,-598237.021539205,2,0.08,0.04,JC_equalf,2
4,1.5356588276,1.5674124461,-593782.226142464,2,0.08,0.04,JC_equalf,2
5,0.1638948375,1.5674124461,-415022.558182673,2,0.08,0.04,JC_equalf,2
6,1.9072429583,1.5674124461,-597242.713373369,2,0.08,0.04,JC_equalf,2
7,0.3896009377,1.5674124461,-495854.203948906,2,0.08,0.04,JC_equalf,2
8,1.2663286381,1.5674124461,-588080.78839605,2,0.08,0.04,JC_equalf,2
9,1.9567654729,1.5674124461,-597493.353677736,2,0.08,0.04,JC_equalf,2
10,1.5369272212,1.5674124461,-593800.77682408,2,0.08,0.04,JC_equalf,2
1,2.088854059,1.5669936249,-598013.957862828,2,0.08,0.04,JC_equalf,20
2,0.8037827879,1.5669936249,-562569.613610206,2,0.08,0.04,JC_equalf,20
3,2.1672409554,1.5669936249,-598244.408380654,2,0.08,0.04,JC_equalf,20
4,1.5304268889,1.5669936249,-593698.992510325,2,0.08,0.04,JC_equalf,20
5,0.1638084318,1.5669936249,-414958.978796185,2,0.08,0.04,JC_equalf,20
6,1.9260356294,1.5669936249,-597339.217544834,2,0.08,0.04,JC_equalf,20
7,0.3885308698,1.5669936249,-495549.133198375,2,0.08,0.04,JC_equalf,20
8,1.2587469522,1.5669936249,-587846.528981449,2,0.08,0.04,JC_equalf,20
9,1.9721778318,1.5669936249,-597562.244212643,2,0.08,0.04,JC_equalf,20
10,1.5398086808,1.5669936249,-593836.716479122,2,0.08,0.04,JC_equalf,20
1,2.1263620773,1.567210547,-598131.443386062,2,0.08,0.04,JC_equalf,21
2,0.8008378197,1.567210547,-562306.623327757,2,0.08,0.04,JC_equalf,21
3,2.1293789155,1.567210547,-598140.2939145,2,0.08,0.04,JC_equalf,21
4,1.5246231416,1.567210547,-593615.268351049,2,0.08,0.04,JC_equalf,21
5,0.1631175585,1.567210547,-414632.394649929,2,0.08,0.04,JC_equalf,21
6,1.962960997,1.567210547,-597521.192152446,2,0.08,0.04,JC_equalf,21
7,0.3890576411,1.567210547,-495700.108866065,2,0.08,0.04,JC_equalf,21
8,1.2608946119,1.567210547,-587915.69917035,2,0.08,0.04,JC_equalf,21
9,1.9827765727,1.567210547,-597610.793193902,2,0.08,0.04,JC_equalf,21
10,1.5299934165,1.567210547,-593695.696893472,2,0.08,0.04,JC_equalf,21
1,2.1098348627,1.5649024496,-598071.970269633,2,0.08,0.04,JC_equalf,22
2,0.7990995788,1.5649024496,-562034.172412826,2,0.08,0.04,JC_equalf,22
3,2.1544708874,1.5649024496,-598202.384939482,2,0.08,0.04,JC_equalf,22
4,1.5464640228,1.5649024496,-593902.904851137,2,0.08,0.04,JC_equalf,22
5,0.1616493094,1.5649024496,-413795.243102798,2,0.08,0.04,JC_equalf,22
6,1.9284718054,1.5649024496,-597338.510355191,2,0.08,0.04,JC_equalf,22
7,0.3913417189,1.5649024496,-496142.879464926,2,0.08,0.04,JC_equalf,22
8,1.2562841662,1.5649024496,-587722.21249861,2,0.08,0.04,JC_equalf,22
9,1.9558714992,1.5649024496,-597474.228809506,2,0.08,0.04,JC_equalf,22
10,1.5363323345,1.5649024496,-593755.994970748,2,0.08,0.04,JC_equalf,22
1,2.1120473481,1.5702172536,-598100.766074932,2,0.08,0.04,JC_equalf,23
2,0.8069937551,1.5702172536,-563017.356029685,2,0.08,0.04,JC_equalf,23
3,2.1827076986,1.5702172536,-598295.383550285,2,0.08,0.04,JC_equalf,23
4,1.5307610657,1.5702172536,-593750.523963985,2,0.08,0.04,JC_equalf,23
5,0.1658770072,1.5702172536,-416130.935631771,2,0.08,0.04,JC_equalf,23
6,1.907041803,1.5702172536,-597260.021365435,2,0.08,0.04,JC_equalf,23
7,0.3889543971,1.5702172536,-495867.040972072,2,0.08,0.04,JC_equalf,23
8,1.2510275919,1.5702172536,-587691.780940336,2,0.08,0.04,JC_equalf,23
9,1.9528386056,1.5702172536,-597491.308974039,2,0.08,0.04,JC_equalf,23
10,1.5428905582,1.5702172536,-593926.697686515,2,0.08,0.04,JC_equalf,23
1,2.1438596051,1.567669716,-598183.503317582,2,0.08,0.04,JC_equalf,24
2,0.7997087414,1.567669716,-562223.205231901,2,0.08,0.04,JC_equalf,24
3,2.1227374933,1.567669716,-598122.559557847,2,0.08,0.04,JC_equalf,24
4,1.5367495043,1.567669716,-593801.867272157,2,0.08,0.04,JC_equalf,24
5,0.1648671397,1.567669716,-415509.558073078,2,0.08,0.04,JC_equalf,24
6,1.9046653895,1.567669716,-597230.414040499,2,0.08,0.04,JC_equalf,24
7,0.391580655,1.567669716,-496383.190641497,2,0.08,0.04,JC_equalf,24
8,1.2603314033,1.567669716,-587909.940902606,2,0.08,0.04,JC_equalf,24
9,1.9482762677,1.567669716,-597454.324334465,2,0.08,0.04,JC_equalf,24
10,1.5389945323,1.567669716,-593834.540969629,2,0.08,0.04,JC_equalf,24
1,2.1102602151,1.5652647473,-598074.808206759,2,0.08,0.04,JC_equalf,25
2,0.8044100378,1.5652647473,-562545.533716545,2,0.08,0.04,JC_equalf,25
3,2.1246887445,1.5652647473,-598118.662426499,2,0.08,0.04,JC_equalf,25
4,1.5253456932,1.5652647473,-593597.579922865,2,0.08,0.04,JC_equalf,25
5,0.1647808871,1.5652647473,-415344.489144869,2,0.08,0.04,JC_equalf,25
6,1.9302292452,1.5652647473,-597349.811613732,2,0.08,0.04,JC_equalf,25
7,0.3874412332,1.5652647473,-495153.600806967,2,0.08,0.04,JC_equalf,25
8,1.2546500857,1.5652647473,-587681.630537969,2,0.08,0.04,JC_equalf,25
9,1.9694950643,1.5652647473,-597540.09021724,2,0.08,0.04,JC_equalf,25
10,1.5452748036,1.5652647473,-593890.992835437,2,0.08,0.04,JC_equalf,25
1,2.1185602333,1.5655267821,-598101.327342564,2,0.08,0.04,JC_equalf,26
2,0.807171316,1.5655267821,-562812.290081875,2,0.08,0.04,JC_equalf,26
3,2.1585256493,1.5655267821,-598215.772895871,2,0.08,0.04,JC_equalf,26
4,1.535124252,1.5655267821,-593747.24033782,2,0.08,0.04,JC_equalf,26
5,0.1625380729,1.5655267821,-414262.973233599,2,0.08,0.04,JC_equalf,26
6,1.930872716,1.5655267821,-597354.746666839,2,0.08,0.04,JC_equalf,26
7,0.3902683571,1.5655267821,-495905.548133945,2,0.08,0.04,JC_equalf,26
8,1.2503323869,1.5655267821,-587556.658759171,2,0.08,0.04,JC_equalf,26
9,1.9735823584,1.5655267821,-597560.235530988,2,0.08,0.04,JC_equalf,26
10,1.5183184608,1.5655267821,-593494.338593066,2,0.08,0.04,JC_equalf,26
1,2.1242564575,1.5700147832,-598136.42590944,2,0.08,0.04,JC_equalf,27
2,0.8059323904,1.5700147832,-562910.510783747,2,0.08,0.04,JC_equalf,27
3,2.1278437731,1.5700147832,-598146.909923096,2,0.08,0.04,JC_equalf,27
4,1.52925516,1.5700147832,-593725.329917657,2,0.08,0.04,JC_equalf,27
5,0.1642042535,1.5700147832,-415306.383563597,2,0.08,0.04,JC_equalf,27
6,1.9182286736,1.5700147832,-597317.951987835,2,0.08,0.04,JC_equalf,27
7,0.3948474277,1.5700147832,-497374.05081645,2,0.08,0.04,JC_equalf,27
8,1.2620372012,1.5700147832,-588016.294482799,2,0.08,0.04,JC_equalf,27
9,1.9303326191,1.5700147832,-597380.037863499,2,0.08,0.04,JC_equalf,27
10,1.530069016,1.5700147832,-593737.384861456,2,0.08,0.04,JC_equalf,27
1,2.0901614553,1.5674779561,-598020.33927548,2,0.08,0.04,JC_equalf,28
2,0.8000654093,1.5674779561,-562247.359388457,2,0.08,0.04,JC_equalf,28
3,2.1538710456,1.5674779561,-598210.427623124,2,0.08,0.04,JC_equalf,28
4,1.5220233207,1.5674779561,-593579.869876653,2,0.08,0.04,JC_equalf,28
5,0.1646177879,1.5674779561,-415378.356756854,2,0.08,0.04,JC_equalf,28
6,1.9305426074,1.5674779561,-597365.30280383,2,0.08,0.04,JC_equalf,28
7,0.395274287,1.5674779561,-497319.814508071,2,0.08,0.04,JC_equalf,28
8,1.2634954322,1.5674779561,-587999.073022153,2,0.08,0.04,JC_equalf,28
9,1.9361050234,1.5674779561,-597393.325746902,2,0.08,0.04,JC_equalf,28
10,1.5286251898,1.5674779561,-593679.207349321,2,0.08,0.04,JC_equalf,28
1,2.1253703536,1.5643489516,-598116.990280757,2,0.08,0.04,JC_equalf,29
2,0.802680541,1.5643489516,-562341.726912166,2,0.08,0.04,JC_equalf,29
3,2.1433891062,1.5643489516,-598169.372711186,2,0.08,0.04,JC_equalf,29
4,1.4995513946,1.5643489516,-593180.273405991,2,0.08,0.04,JC_equalf,29
5,0.1644246266,1.5643489516,-415124.257495209,2,0.08,0.04,JC_equalf,29
6,1.9295668267,1.5643489516,-597340.631579862,2,0.08,0.04,JC_equalf,29
7,0.3924989348,1.5643489516,-496405.60801088,2,0.08,0.04,JC_equalf,29
8,1.2648537841,1.5643489516,-587964.600976273,2,0.08,0.04,JC_equalf,29
9,1.9501331788,1.5643489516,-597443.300586216,2,0.08,0.04,JC_equalf,29
10,1.5266050309,1.5643489516,-593603.109879918,2,0.08,0.04,JC_equalf,29
1,2.1252594472,1.5685787056,-598133.659142279,2,0.08,0.04,JC_equalf,3
2,0.8045568485,1.5685787056,-562716.161853824,2,0.08,0.04,JC_equalf,3
3,2.1630511263,1.5685787056,-598239.134724881,2,0.08,0.04,JC_equalf,3
4,1.5213931109,1.5685787056,-593586.513676001,2,0.08,0.04,JC_equalf,3
5,0.1636255319,1.5685787056,-414950.500537782,2,0.08,0.04,JC_equalf,3
6,1.941903709,1.5685787056,-597428.78671912,2,0.08,0.04,JC_equalf,3
7,0.3898924062,1.5685787056,-496004.997841594,2,0.08,0.04,JC_equalf,3
8,1.2522387287,1.5685787056,-587688.88115943,2,0.08,0.04,JC_equalf,3
9,1.9472897197,1.5685787056,-597455.012328672,2,0.08,0.04,JC_equalf,3
10,1.5493636783,1.5685787056,-593995.67622022,2,0.08,0.04,JC_equalf,3
1,2.1186998499,1.5689983193,-598115.874868341,2,0.08,0.04,JC_equalf,30
2,0.7951888285,1.5689983193,-561862.431078349,2,0.08,0.04,JC_equalf,30
3,2.1311193229,1.5689983193,-598152.408912626,2,0.08,0.04,JC_equalf,30
4,1.524057441,1.5689983193,-593632.935139984,2,0.08,0.04,JC_equalf,30
5,0.1652750523,1.5689983193,-415776.018433617,2,0.08,0.04,JC_equalf,30
6,1.9281189534,1.5689983193,-597362.490365619,2,0.08,0.04,JC_equalf,30
7,0.3969014977,1.5689983193,-497832.993643675,2,0.08,0.04,JC_equalf,30
8,1.2525736556,1.5689983193,-587709.174012146,2,0.08,0.04,JC_equalf,30
9,1.9416667459,1.5689983193,-597430.171200181,2,0.08,0.04,JC_equalf,30
10,1.5468944353,1.5689983193,-593966.618968915,2,0.08,0.04,JC_equalf,30
1,2.1094954614,1.5651542613,-598071.970269634,2,0.08,0.04,JC_equalf,4
2,0.7997230027,1.5651542613,-562104.549804479,2,0.08,0.04,JC_equalf,4
3,2.1594343809,1.5651542613,-598216.840363274,2,0.08,0.04,JC_equalf,4
4,1.523333458,1.5651542613,-593565.464560752,2,0.08,0.04,JC_equalf,4
5,0.1637749171,1.5651542613,-414848.742949318,2,0.08,0.04,JC_equalf,4
6,1.9130762309,1.5651542613,-597259.301504297,2,0.08,0.04,JC_equalf,4
7,0.3920112114,1.5651542613,-496331.943456595,2,0.08,0.04,JC_equalf,4
8,1.258729515,1.5651542613,-587801.774354359,2,0.08,0.04,JC_equalf,4
9,1.9659763791,1.5651542613,-597523.221360302,2,0.08,0.04,JC_equalf,4
10,1.5343009289,1.5651542613,-593729.714724663,2,0.08,0.04,JC_equalf,4
1,2.1233532336,1.5706827342,-598136.42590944,2,0.08,0.04,JC_equalf,5
2,0.7966504638,1.5706827342,-562080.362867775,2,0.08,0.04,JC_equalf,5
3,2.1689878576,1.5706827342,-598262.239165759,2,0.08,0.04,JC_equalf,5
4,1.5208871379,1.5706827342,-593609.743040771,2,0.08,0.04,JC_equalf,5
5,0.1658712989,1.5706827342,-416152.048585451,2,0.08,0.04,JC_equalf,5
6,1.9393023509,1.5706827342,-597428.78671912,2,0.08,0.04,JC_equalf,5
7,0.3910276441,1.5706827342,-496434.427414798,2,0.08,0.04,JC_equalf,5
8,1.2659885282,1.5706827342,-588148.002559709,2,0.08,0.04,JC_equalf,5
9,1.9712397889,1.5706827342,-597578.941787789,2,0.08,0.04,JC_equalf,5
10,1.5260218346,1.5706827342,-593686.90484625,2,0.08,0.04,JC_equalf,5
1,2.1309649541,1.5698122624,-598155.153510228,2,0.08,0.04,JC_equalf,6
2,0.7975376773,1.5698122624,-562122.136821173,2,0.08,0.04,JC_equalf,6
3,2.1635498345,1.5698122624,-598244.935014448,2,0.08,0.04,JC_equalf,6
4,1.5368941871,1.5698122624,-593834.540969631,2,0.08,0.04,JC_equalf,6
5,0.1643122693,1.5698122624,-415348.722803039,2,0.08,0.04,JC_equalf,6
6,1.9349013606,1.5698122624,-597401.696602399,2,0.08,0.04,JC_equalf,6
7,0.3934417467,1.5698122624,-497000.539800971,2,0.08,0.04,JC_equalf,6
8,1.2488688789,1.5698122624,-587616.299837406,2,0.08,0.04,JC_equalf,6
9,1.9608702468,1.5698122624,-597526.601020128,2,0.08,0.04,JC_equalf,6
10,1.5344284821,1.5698122624,-593798.595671683,2,0.08,0.04,JC_equalf,6
1,2.1334986393,1.5690690722,-598159.538069989,2,0.08,0.04,JC_equalf,7
2,0.8100186316,1.5690690722,-563239.413119981,2,0.08,0.04,JC_equalf,7
3,2.1394397657,1.5690690722,-598176.449104443,2,0.08,0.04,JC_equalf,7
4,1.5364995146,1.5690690722,-593818.213739779,2,0.08,0.04,JC_equalf,7
5,0.161894312,1.5690690722,-414126.980746812,2,0.08,0.04,JC_equalf,7
6,1.9261002992,1.5690690722,-597352.63233376,2,0.08,0.04,JC_equalf,7
7,0.3901292758,1.5690690722,-496097.996033764,2,0.08,0.04,JC_equalf,7
8,1.2584820872,1.5690690722,-587888.337816894,2,0.08,0.04,JC_equalf,7
9,1.9561422413,1.5690690722,-597500.161739403,2,0.08,0.04,JC_equalf,7
10,1.5327724946,1.5690690722,-593763.650801732,2,0.08,0.04,JC_equalf,7
1,2.0932903613,1.5704905961,-598043.414350903,2,0.08,0.04,JC_equalf,8
2,0.8056882139,1.5704905961,-562910.510783747,2,0.08,0.04,JC_equalf,8
3,2.1660261909,1.5704905961,-598253.867410929,2,0.08,0.04,JC_equalf,8
4,1.5363797784,1.5704905961,-593836.716479122,2,0.08,0.04,JC_equalf,8
5,0.1620848572,1.5704905961,-414292.713456845,2,0.08,0.04,JC_equalf,8
6,1.9262867981,1.5704905961,-597362.490365619,2,0.08,0.04,JC_equalf,8
7,0.3926505471,1.5704905961,-496840.750097772,2,0.08,0.04,JC_equalf,8
8,1.2540201881,1.5704905961,-587788.769005366,2,0.08,0.04,JC_equalf,8
9,1.9683761147,1.5704905961,-597564.920798422,2,0.08,0.04,JC_equalf,8
10,1.5437566732,1.5704905961,-593942.896202067,2,0.08,0.04,JC_equalf,8
1,2.116688905,1.5685588139,-598108.052463073,2,0.08,0.04,JC_equalf,9
2,0.8042353289,1.5685588139,-562685.556905051,2,0.08,0.04,JC_equalf,9
3,2.1559314302,1.5685588139,-598220.039589092,2,0.08,0.04,JC_equalf,9
4,1.5338660936,1.5685588139,-593772.395208615,2,0.08,0.04,JC_equalf,9
5,0.1632893857,1.5685588139,-414785.127116387,2,0.08,0.04,JC_equalf,9
6,1.9326805242,1.5685588139,-597382.838776162,2,0.08,0.04,JC_equalf,9
7,0.3920534087,1.5685588139,-496562.473803009,2,0.08,0.04,JC_equalf,9
8,1.25263748,1.5685588139,-587700.478679299,2,0.08,0.04,JC_equalf,9
9,1.9646277814,1.5685588139,-597536.722337111,2,0.08,0.04,JC_equalf,9
10,1.5288254844,1.5685588139,-593697.89405629,2,0.08,0.04,JC_equalf,9
1,2.0534456267,1.7230960055,-598454.634263253,2,0.12,0.06,JC_equalf,1
2,0.8920955088,1.7230960055,-575852.258602437,2,0.12,0.06,JC_equalf,1
3,2.3260864383,1.7230960055,-598862.133328834,2,0.12,0.06,JC_equalf,1
4,1.530017018,1.7230960055,-595561.122812815,2,0.12,0.06,JC_equalf,1
5,0.166313376,1.7230960055,-423996.827198439,2,0.12,0.06,JC_equalf,1
6,1.9683546609,1.7230960055,-598237.021539205,2,0.12,0.06,JC_equalf,1
7,0.4376582526,1.7230960055,-517020.748440943,2,0.12,0.06,JC_equalf,1
8,1.3702053763,1.7230960055,-593335.301667968,2,0.12,0.06,JC_equalf,1
9,1.9964340155,1.7230960055,-598315.310886992,2,0.12,0.06,JC_equalf,1
10,1.5433907076,1.7230960055,-595704.628495857,2,0.12,0.06,JC_equalf,1
1,2.0921359698,1.7253097982,-598541.235520064,2,0.12,0.06,JC_equalf,10
2,0.8923145602,1.7253097982,-575941.876883128,2,0.12,0.06,JC_equalf,10
3,2.3003821936,1.7253097982,-598840.028484574,2,0.12,0.06,JC_equalf,10
4,1.5152481077,1.7253097982,-595418.153273546,2,0.12,0.06,JC_equalf,10
5,0.1660430708,1.7253097982,-423968.019153572,2,0.12,0.06,JC_equalf,10
6,2.0034655755,1.7253097982,-598340.557896222,2,0.12,0.06,JC_equalf,10
7,0.4361377089,1.7253097982,-516803.668044662,2,0.12,0.06,JC_equalf,10
8,1.380207971,1.7253097982,-593536.611202327,2,0.12,0.06,JC_equalf,10
9,2.0213434178,1.7253097982,-598385.634009592,2,0.12,0.06,JC_equalf,10
10,1.534220295,1.7253097982,-595628.072136761,2,0.12,0.06,JC_equalf,10
1,2.0575861625,1.722630168,-598462.589905742,2,0.12,0.06,JC_equalf,11
2,0.8941585229,1.722630168,-575971.722613243,2,0.12,0.06,JC_equalf,11
3,2.3210258421,1.722630168,-598856.757384517,2,0.12,0.06,JC_equalf,11
4,1.5185238043,1.722630168,-595428.573715519,2,0.12,0.06,JC_equalf,11
5,0.1652444518,1.722630168,-423432.519049501,2,0.12,0.06,JC_equalf,11
6,1.9933642977,1.722630168,-598305.628321635,2,0.12,0.06,JC_equalf,11
7,0.4358832845,1.722630168,-516592.244441335,2,0.12,0.06,JC_equalf,11
8,1.3686352154,1.722630168,-593301.487046827,2,0.12,0.06,JC_equalf,11
9,2.015957944,1.722630168,-598364.475336402,2,0.12,0.06,JC_equalf,11
10,1.5509234402,1.722630168,-595778.694795639,2,0.12,0.06,JC_equalf,11
1,2.097919921,1.7218523216,-598544.328281464,2,0.12,0.06,JC_equalf,12
2,0.8867145253,1.7218523216,-575453.113516746,2,0.12,0.06,JC_equalf,12
3,2.3124911145,1.7218523216,-598847.480644448,2,0.12,0.06,JC_equalf,12
4,1.52290094,1.7218523216,-595470.140352635,2,0.12,0.06,JC_equalf,12
5,0.1674684759,1.7218523216,-424519.017041064,2,0.12,0.06,JC_equalf,12
6,1.995972411,1.7218523216,-598310.220875518,2,0.12,0.06,JC_equalf,12
7,0.4325545933,1.7218523216,-515788.712900797,2,0.12,0.06,JC_equalf,12
8,1.3883613428,1.7218523216,-593626.312631331,2,0.12,0.06,JC_equalf,12
