site,rate,t,lnL,num_taxa,time,br_len,site_dupl,rep
1,36.6479077281,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
2,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
3,1.7405453867,1.6916760202,-59.708103282,2,0.48,0.24,10,12
4,92.8027495104,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
5,0.4417006614,1.6916760202,-51.610989437,2,0.48,0.24,10,12
6,51.2519054388,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
7,0.7891588352,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
8,0.5902600596,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
9,23.9399114725,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
10,1.0911230453,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
11,0.5902600751,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
12,496.7667782541,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
13,1.7405454418,1.6916760202,-59.708103282,2,0.48,0.24,10,12
14,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
15,0.590260079,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
16,1.0911229533,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
17,1.7405453553,1.6916760202,-59.708103282,2,0.48,0.24,10,12
18,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
19,826.4590881477,1.6916760202,-59.914645471,2,0.48,0.24,10,12
20,0.2243276003,1.6916760202,-44.8992826936,2,0.48,0.24,10,12
21,0.5902600558,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
22,1.0911229999,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
23,669.3495744258,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
24,0.4417006671,1.6916760202,-51.610989437,2,0.48,0.24,10,12
25,22.3841536871,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
26,0.4417006467,1.6916760202,-51.610989437,2,0.48,0.24,10,12
27,0.7891588272,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
28,0,1.6916760202,-29.9573227355,2,0.48,0.24,10,12
29,0.2243276035,1.6916760202,-44.8992826936,2,0.48,0.24,10,12
30,192.3772064308,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
31,1.7405453899,1.6916760202,-59.708103282,2,0.48,0.24,10,12
32,0.7891588279,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
33,0.2243275943,1.6916760202,-44.8992826936,2,0.48,0.24,10,12
34,1.7405457057,1.6916760202,-59.708103282,2,0.48,0.24,10,12
35,147.3206610121,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
36,1.7405454326,1.6916760202,-59.708103282,2,0.48,0.24,10,12
37,0.7891588412,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
38,1.7405454391,1.6916760202,-59.708103282,2,0.48,0.24,10,12
39,31.5625668298,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
40,180.8134597102,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
41,47.3225324799,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
42,1.7405453666,1.6916760202,-59.708103282,2,0.48,0.24,10,12
43,65.3354603772,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
44,215.4655023805,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
45,343.2194148421,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
46,0.590260127,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
47,0.7891588191,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
48,1.7405454099,1.6916760202,-59.708103282,2,0.48,0.24,10,12
49,1.7405454268,1.6916760202,-59.708103282,2,0.48,0.24,10,12
50,0.5902600909,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
51,0,1.6916760202,-29.9573227355,2,0.48,0.24,10,12
52,0.4417006519,1.6916760202,-51.610989437,2,0.48,0.24,10,12
53,0.5902600842,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
54,4468.8023622777,1.6916760202,-59.9146454708,2,0.48,0.24,10,12
55,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
56,2275.5333486645,1.6916760202,-59.914645471,2,0.48,0.24,10,12
57,0.3230782464,1.6916760202,-48.4651953223,2,0.48,0.24,10,12
58,207.0596668343,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
59,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
60,1.7405453391,1.6916760202,-59.708103282,2,0.48,0.24,10,12
61,0.0657487819,1.6916760202,-36.1525914486,2,0.48,0.24,10,12
62,20.3876299473,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
63,0.5902600852,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
64,1.091123105,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
65,117.5784288766,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
66,0.3230782384,1.6916760202,-48.4651953223,2,0.48,0.24,10,12
67,32.2402261275,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
68,0.7891588341,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
69,61.0281109901,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
70,42.3127585126,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
71,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
72,1.7405452462,1.6916760202,-59.708103282,2,0.48,0.24,10,12
73,0,1.6916760202,-29.9573227355,2,0.48,0.24,10,12
74,1.7405453431,1.6916760202,-59.708103282,2,0.48,0.24,10,12
75,1.0911230565,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
76,186.42496163,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
77,0.3230782584,1.6916760202,-48.4651953223,2,0.48,0.24,10,12
78,35.5542739336,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
79,1.0911231075,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
80,0.7891588118,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
81,1.7405455419,1.6916760202,-59.708103282,2,0.48,0.24,10,12
82,1.7405454093,1.6916760202,-59.708103282,2,0.48,0.24,10,12
83,20.4435356771,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
84,659.0917892797,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
85,1.0911229953,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
86,0.5902600839,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
87,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
88,1.0911230443,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
89,0.1397364391,1.6916760202,-40.8502249293,2,0.48,0.24,10,12
90,46.3631157759,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
91,0.3230782353,1.6916760202,-48.4651953223,2,0.48,0.24,10,12
92,1.0911230476,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
93,34.5193638168,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
94,0.7891588287,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
95,1.7405453981,1.6916760202,-59.708103282,2,0.48,0.24,10,12
96,32.0355163084,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
97,0.7891588305,1.6916760202,-56.6770386103,2,0.48,0.24,10,12
98,1.7405454008,1.6916760202,-59.708103282,2,0.48,0.24,10,12
99,19.4973376933,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
100,0.2243275943,1.6916760202,-44.8992826936,2,0.48,0.24,10,12
101,0.4417006538,1.6916760202,-51.610989437,2,0.48,0.24,10,12
102,25.3805549936,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
103,86.5239558155,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
104,0.1397419218,1.6916760202,-40.8502249308,2,0.48,0.24,10,12
105,18.5285755376,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
106,1.740546276,1.6916760202,-59.708103282,2,0.48,0.24,10,12
107,0.5902600883,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
108,41.5266111702,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
109,22.2987216702,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
110,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
111,0.0657550995,1.6916760202,-36.1525914532,2,0.48,0.24,10,12
112,556.0004223386,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
113,1.7405458687,1.6916760202,-59.708103282,2,0.48,0.24,10,12
114,1.7405454759,1.6916760202,-59.708103282,2,0.48,0.24,10,12
115,1.7405452376,1.6916760202,-59.708103282,2,0.48,0.24,10,12
116,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
117,1252.7153113784,1.6916760202,-59.914645471,2,0.48,0.24,10,12
118,54.482558383,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
119,1.0911230834,1.6916760202,-58.5168588043,2,0.48,0.24,10,12
120,1.740545587,1.6916760202,-59.708103282,2,0.48,0.24,10,12
121,0.5902600909,1.6916760202,-54.3540732806,2,0.48,0.24,10,12
122,0.2243276002,1.6916760202,-44.8992826936,2,0.48,0.24,10,12
123,106.0818199618,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
124,22.8926506233,1.6916760202,-59.9146454711,2,0.48,0.24,10,12
1,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
2,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
3,4323.3325712589,1.8245490207,-59.914645471,2,0.48,0.24,10,13
4,1.6137900106,1.8245490207,-59.708103282,2,0.48,0.24,10,13
5,0.2079909156,1.8245490207,-44.8992826936,2,0.48,0.24,10,13
6,50.6078284793,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
7,0.2995500259,1.8245490207,-48.4651953223,2,0.48,0.24,10,13
8,0.5472743323,1.8245490207,-54.3540732806,2,0.48,0.24,10,13
9,1.6137900113,1.8245490207,-59.708103282,2,0.48,0.24,10,13
10,68.3742259976,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
11,0.7316882138,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
12,1.0116618788,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
13,97.1444435643,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
14,0.7316882533,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
15,1.011661856,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
16,1.6137900087,1.8245490207,-59.708103282,2,0.48,0.24,10,13
17,22.2037298259,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
18,28.2644931428,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
19,56.1871374732,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
20,0.2995500258,1.8245490207,-48.4651953223,2,0.48,0.24,10,13
21,0.5472743323,1.8245490207,-54.3540732806,2,0.48,0.24,10,13
22,1.6137900061,1.8245490207,-59.708103282,2,0.48,0.24,10,13
23,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
24,0.5472743221,1.8245490207,-54.3540732806,2,0.48,0.24,10,13
25,1.6137900091,1.8245490207,-59.708103282,2,0.48,0.24,10,13
26,0.4095337517,1.8245490207,-51.610989437,2,0.48,0.24,10,13
27,1.6137899606,1.8245490207,-59.708103282,2,0.48,0.24,10,13
28,0.0609606177,1.8245490207,-36.1525914486,2,0.48,0.24,10,13
29,0.2079909159,1.8245490207,-44.8992826936,2,0.48,0.24,10,13
30,1.6137899569,1.8245490207,-59.708103282,2,0.48,0.24,10,13
31,1.6137900846,1.8245490207,-59.708103282,2,0.48,0.24,10,13
32,1.6137900427,1.8245490207,-59.708103282,2,0.48,0.24,10,13
33,0.5472743275,1.8245490207,-54.3540732806,2,0.48,0.24,10,13
34,1.6137900317,1.8245490207,-59.708103282,2,0.48,0.24,10,13
35,35.853948821,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
36,1.0116618757,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
37,1.0116618735,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
38,47.6029721639,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
39,27.2282135919,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
40,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
41,1.6137897726,1.8245490207,-59.708103282,2,0.48,0.24,10,13
42,21.382384852,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
43,24.2977363251,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
44,308.0900676908,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
45,258.9481384507,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
46,0.7316881961,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
47,1.0116618791,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
48,42.4848146506,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
49,1.6137901231,1.8245490207,-59.708103282,2,0.48,0.24,10,13
50,644.5367234168,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
51,0.0609664508,1.8245490207,-36.1525914532,2,0.48,0.24,10,13
52,1.0116619386,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
53,1.6137900079,1.8245490207,-59.708103282,2,0.48,0.24,10,13
54,1.6137899996,1.8245490207,-59.708103282,2,0.48,0.24,10,13
55,0.7316882533,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
56,1.0116619218,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
57,0.2995500352,1.8245490207,-48.4651953223,2,0.48,0.24,10,13
58,1.6137899442,1.8245490207,-59.708103282,2,0.48,0.24,10,13
59,1.6137895976,1.8245490207,-59.708103282,2,0.48,0.24,10,13
60,1.6137899919,1.8245490207,-59.708103282,2,0.48,0.24,10,13
61,0,1.8245490207,-29.9573227355,2,0.48,0.24,10,13
62,20.4249391595,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
63,0.7316882197,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
64,1.6137899189,1.8245490207,-59.708103282,2,0.48,0.24,10,13
65,1.6137900163,1.8245490207,-59.708103282,2,0.48,0.24,10,13
66,0.4095337595,1.8245490207,-51.610989437,2,0.48,0.24,10,13
67,33.7156383392,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
68,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
69,112.8642168912,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
70,49.2667087602,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
71,41.4550244504,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
72,1.6137899631,1.8245490207,-59.708103282,2,0.48,0.24,10,13
73,0.2079909158,1.8245490207,-44.8992826936,2,0.48,0.24,10,13
74,1.011661876,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
75,1.6137901431,1.8245490207,-59.708103282,2,0.48,0.24,10,13
76,1.6137900052,1.8245490207,-59.708103282,2,0.48,0.24,10,13
77,0.0609606189,1.8245490207,-36.1525914486,2,0.48,0.24,10,13
78,22.4290162364,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
79,70.3626385848,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
80,0.7316881842,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
81,1.6137900101,1.8245490207,-59.708103282,2,0.48,0.24,10,13
82,1088.6944074805,1.8245490207,-59.914645471,2,0.48,0.24,10,13
83,1.6137899962,1.8245490207,-59.708103282,2,0.48,0.24,10,13
84,1.6137900059,1.8245490207,-59.708103282,2,0.48,0.24,10,13
85,1.6137899582,1.8245490207,-59.708103282,2,0.48,0.24,10,13
86,1.6137900253,1.8245490207,-59.708103282,2,0.48,0.24,10,13
87,21.3475963854,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
88,0.7316882533,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
89,0.4095337458,1.8245490207,-51.610989437,2,0.48,0.24,10,13
90,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
91,0,1.8245490207,-29.9573227355,2,0.48,0.24,10,13
92,1.0116618195,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
93,1.6137898987,1.8245490207,-59.708103282,2,0.48,0.24,10,13
94,1.0116618791,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
95,20.6357321667,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
96,25.3542561087,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
97,231.3428851044,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
98,1.6137899963,1.8245490207,-59.708103282,2,0.48,0.24,10,13
99,25.3558182644,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
100,0.129565154,1.8245490207,-40.8502249307,2,0.48,0.24,10,13
101,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
102,1.6137899581,1.8245490207,-59.708103282,2,0.48,0.24,10,13
103,1.6137899221,1.8245490207,-59.708103282,2,0.48,0.24,10,13
104,0.5472743246,1.8245490207,-54.3540732806,2,0.48,0.24,10,13
105,0.7316882349,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
106,57.4367011639,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
107,1.0116618793,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
108,1.0116619231,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
109,1609.3688881187,1.8245490207,-59.914645471,2,0.48,0.24,10,13
110,1.6137899999,1.8245490207,-59.708103282,2,0.48,0.24,10,13
111,0,1.8245490207,-29.9573227355,2,0.48,0.24,10,13
112,475.1187752979,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
113,1.6137899981,1.8245490207,-59.708103282,2,0.48,0.24,10,13
114,0.7316882533,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
115,47.970312246,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
116,26.5477570178,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
117,1.0116618757,1.8245490207,-58.5168588043,2,0.48,0.24,10,13
118,1.6137900826,1.8245490207,-59.708103282,2,0.48,0.24,10,13
119,1.6137900861,1.8245490207,-59.708103282,2,0.48,0.24,10,13
120,17.2392340327,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
121,0.7316882296,1.8245490207,-56.6770386103,2,0.48,0.24,10,13
122,0.1295601174,1.8245490207,-40.8502249293,2,0.48,0.24,10,13
123,140.949476794,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
124,266.1109279785,1.8245490207,-59.9146454711,2,0.48,0.24,10,13
1,214.3922975316,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
2,0.7762919279,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
3,1.7121666185,1.7197152145,-59.708103282,2,0.48,0.24,10,14
4,619.2024360164,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
5,0.0646829853,1.7197152145,-36.1525914532,2,0.48,0.24,10,14
6,150.005471828,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
7,0.7762919329,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
8,1.0733327677,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
9,1.7121666702,1.7197152145,-59.708103282,2,0.48,0.24,10,14
10,219.2226702579,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
11,0.5806361625,1.7197152145,-54.3540732806,2,0.48,0.24,10,14
12,123.7036761501,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
13,1.0733327678,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
14,0.5806361288,1.7197152145,-54.3540732806,2,0.48,0.24,10,14
15,0.7762919505,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
16,1.7121665793,1.7197152145,-59.708103282,2,0.48,0.24,10,14
17,21.0945551812,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
18,0.7762919437,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
19,25.2484619343,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
20,0.0646829856,1.7197152145,-36.1525914532,2,0.48,0.24,10,14
21,0.7762919284,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
22,18.6678558337,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
23,1.7121666084,1.7197152145,-59.708103282,2,0.48,0.24,10,14
24,0.2206700325,1.7197152145,-44.8992826936,2,0.48,0.24,10,14
25,24.1547916556,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
26,0.1374634809,1.7197152145,-40.8502249308,2,0.48,0.24,10,14
27,22.2868755844,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
28,0,1.7197152145,-29.9573227355,2,0.48,0.24,10,14
29,0.220670027,1.7197152145,-44.8992826936,2,0.48,0.24,10,14
30,0.7762919306,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
31,1.0733328073,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
32,1.0733328073,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
33,0.7762919435,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
34,35.2286295852,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
35,304.3132375594,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
36,1.7121666182,1.7197152145,-59.708103282,2,0.48,0.24,10,14
37,0.7762919345,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
38,36.2120340382,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
39,1.71216662,1.7197152145,-59.708103282,2,0.48,0.24,10,14
40,1.7121666169,1.7197152145,-59.708103282,2,0.48,0.24,10,14
41,1.7121666176,1.7197152145,-59.708103282,2,0.48,0.24,10,14
42,1.7121666225,1.7197152145,-59.708103282,2,0.48,0.24,10,14
43,86.8198717301,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
44,168.6032781205,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
45,1.7121667037,1.7197152145,-59.708103282,2,0.48,0.24,10,14
46,1.0733327662,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
47,1.7121666189,1.7197152145,-59.708103282,2,0.48,0.24,10,14
48,1.7121666145,1.7197152145,-59.708103282,2,0.48,0.24,10,14
49,1048.7439993894,1.7197152145,-59.914645471,2,0.48,0.24,10,14
50,987.1992167839,1.7197152145,-59.914645471,2,0.48,0.24,10,14
51,0,1.7197152145,-29.9573227355,2,0.48,0.24,10,14
52,0.7762919433,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
53,1.0733327638,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
54,52.2663875233,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
55,0.7762919438,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
56,1.7121668958,1.7197152145,-59.708103282,2,0.48,0.24,10,14
57,0.4344989283,1.7197152145,-51.610989437,2,0.48,0.24,10,14
58,1509.8649300828,1.7197152145,-59.914645471,2,0.48,0.24,10,14
59,319.6915173162,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
60,0.7762919447,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
61,0,1.7197152145,-29.9573227355,2,0.48,0.24,10,14
62,1.7121666208,1.7197152145,-59.708103282,2,0.48,0.24,10,14
63,0.7762919472,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
64,1.0733327504,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
65,22.2924923629,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
66,0.7762919437,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
67,53.7565829931,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
68,0.7762919361,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
69,1.7121666153,1.7197152145,-59.708103282,2,0.48,0.24,10,14
70,8490.8245707194,1.7197152145,-59.9146454707,2,0.48,0.24,10,14
71,34.2499598794,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
72,47.2628313084,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
73,0.0646829846,1.7197152145,-36.1525914532,2,0.48,0.24,10,14
74,1.0733327757,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
75,126.5163848433,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
76,20.4268163466,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
77,0.0646767757,1.7197152145,-36.1525914486,2,0.48,0.24,10,14
78,21.5843063167,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
79,58.2685438643,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
80,0.7762918737,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
81,0.5806361625,1.7197152145,-54.3540732806,2,0.48,0.24,10,14
82,126.4350960439,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
83,55.2260365241,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
84,0.7762919429,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
85,0.7762919505,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
86,1.0733327642,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
87,1.0733327747,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
88,1.0733327654,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
89,0.4344989283,1.7197152145,-51.610989437,2,0.48,0.24,10,14
90,1.0733327861,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
91,0.4344989238,1.7197152145,-51.610989437,2,0.48,0.24,10,14
92,1.0733328073,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
93,1.0733327133,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
94,0.5806361561,1.7197152145,-54.3540732806,2,0.48,0.24,10,14
95,0.7762919419,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
96,1.7121665103,1.7197152145,-59.708103282,2,0.48,0.24,10,14
97,1.7121666134,1.7197152145,-59.708103282,2,0.48,0.24,10,14
98,1.7121666206,1.7197152145,-59.708103282,2,0.48,0.24,10,14
99,25.5835471533,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
100,0.2206700459,1.7197152145,-44.8992826936,2,0.48,0.24,10,14
101,0.5806361587,1.7197152145,-54.3540732806,2,0.48,0.24,10,14
102,1.7121666283,1.7197152145,-59.708103282,2,0.48,0.24,10,14
103,20.5183136597,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
104,0.1374580955,1.7197152145,-40.8502249293,2,0.48,0.24,10,14
105,1.7121664831,1.7197152145,-59.708103282,2,0.48,0.24,10,14
106,1.7121666148,1.7197152145,-59.708103282,2,0.48,0.24,10,14
107,0.7762919438,1.7197152145,-56.6770386103,2,0.48,0.24,10,14
108,1.7121665453,1.7197152145,-59.708103282,2,0.48,0.24,10,14
109,392.7845772647,1.7197152145,-59.9146454711,2,0.48,0.24,10,14
110,1.0733327704,1.7197152145,-58.5168588043,2,0.48,0.24,10,14
