site,rate,t,lnL,num_taxa,time,model
9,1.5256952578,0.8751689759,-566782.968092076,2,0.08,JC_equalf
10,1.4508917659,0.8751689759,-563169.799882007,2,0.08,JC_equalf
1,1.7368834694,0.8759800284,-575246.049588408,2,0.08,JC_equalf
2,0.6556382333,0.8759800284,-489653.134633376,2,0.08,JC_equalf
3,1.5418646709,0.8759800284,-567580.483569594,2,0.08,JC_equalf
4,1.4952410146,0.8759800284,-565422.757257897,2,0.08,JC_equalf
5,0.143871757,0.8759800284,-367864.203811602,2,0.08,JC_equalf
6,1.5605704401,0.8759800284,-568408.073652172,2,0.08,JC_equalf
7,0.4367527086,0.8759800284,-449754.005334249,2,0.08,JC_equalf
8,0.8169228694,0.8759800284,-511813.413729745,2,0.08,JC_equalf
9,1.5164079706,0.8759800284,-566419.500213387,2,0.08,JC_equalf
10,1.4460456464,0.8759800284,-562991.200087515,2,0.08,JC_equalf
1,1.7320161474,0.8727372778,-574856.574207878,2,0.08,JC_equalf
2,0.6540972209,0.8727372778,-489040.949825399,2,0.08,JC_equalf
3,1.5514643803,0.8727372778,-567752.841680183,2,0.08,JC_equalf
4,1.4748143201,0.8727372778,-564163.774780504,2,0.08,JC_equalf
5,0.144789518,0.8727372778,-368004.44441992,2,0.08,JC_equalf
6,1.540955401,0.8727372778,-567282.754274777,2,0.08,JC_equalf
7,0.4398441863,0.8727372778,-450067.763258595,2,0.08,JC_equalf
8,0.8166079052,0.8727372778,-511404.736789913,2,0.08,JC_equalf
9,1.5344477616,0.8727372778,-566988.231084645,2,0.08,JC_equalf
10,1.4475295502,0.8727372778,-562792.634743887,2,0.08,JC_equalf
1,1.7242330894,0.8743838167,-574699.024921835,2,0.08,JC_equalf
2,0.6546565616,0.8743838167,-489317.59695426,2,0.08,JC_equalf
3,1.5357001753,0.8743838167,-567176.334275849,2,0.08,JC_equalf
4,1.4885524846,0.8743838167,-564970.704896867,2,0.08,JC_equalf
5,0.1436838557,0.8743838167,-367698.819409019,2,0.08,JC_equalf
6,1.5594113012,0.8743838167,-568232.856083121,2,0.08,JC_equalf
7,0.4424671681,0.8743838167,-450803.622441388,2,0.08,JC_equalf
8,0.813377312,0.8743838167,-511197.110167108,2,0.08,JC_equalf
9,1.531282501,0.8743838167,-566975.677122924,2,0.08,JC_equalf
10,1.446337557,0.8743838167,-562871.233702863,2,0.08,JC_equalf
1,1.7442061681,0.8726617612,-575270.553793864,2,0.08,JC_equalf
2,0.6464307195,0.8726617612,-487842.090726599,2,0.08,JC_equalf
3,1.5471226705,0.8726617612,-567553.457769571,2,0.08,JC_equalf
4,1.4782677056,0.8726617612,-564327.409927519,2,0.08,JC_equalf
5,0.1439947406,0.8726617612,-367708.845816391,2,0.08,JC_equalf
6,1.5481002732,0.8726617612,-567597.110801206,2,0.08,JC_equalf
7,0.4369996196,0.8726617612,-449451.278765326,2,0.08,JC_equalf
8,0.8184265545,0.8726617612,-511618.182576836,2,0.08,JC_equalf
9,1.5274683152,0.8726617612,-566663.36999694,2,0.08,JC_equalf
10,1.4600525702,0.8726617612,-563421.922600933,2,0.08,JC_equalf
1,1.7276649231,0.8727020404,-574702.825499349,2,0.08,JC_equalf
2,0.6463372578,0.8727020404,-487832.160117864,2,0.08,JC_equalf
3,1.5473769537,0.8727020404,-567568.011130823,2,0.08,JC_equalf
4,1.4823258962,0.8727020404,-564529.428177411,2,0.08,JC_equalf
5,0.1411877767,0.8727020404,-366679.038530807,2,0.08,JC_equalf
6,1.5663374525,0.8727020404,-568403.954897318,2,0.08,JC_equalf
7,0.4419177792,0.8727020404,-450505.721738247,2,0.08,JC_equalf
8,0.813618975,0.8727020404,-511034.486782676,2,0.08,JC_equalf
9,1.5288165658,0.8727020404,-566728.433757563,2,0.08,JC_equalf
10,1.4564108312,0.8727020404,-563241.587771108,2,0.08,JC_equalf
1,1.7178296136,0.874166872,-574459.170216953,2,0.08,JC_equalf
2,0.6495378143,0.874166872,-488499.990368697,2,0.08,JC_equalf
3,1.5385742188,0.874166872,-567289.010400575,2,0.08,JC_equalf
4,1.4935778554,0.874166872,-565194.862584412,2,0.08,JC_equalf
5,0.1423276992,0.874166872,-367186.938607255,2,0.08,JC_equalf
6,1.5581516393,0.874166872,-568160.606257074,2,0.08,JC_equalf
7,0.4409824521,0.874166872,-450464.218508349,2,0.08,JC_equalf
8,0.812647694,0.874166872,-511082.68366293,2,0.08,JC_equalf
9,1.5381119177,0.874166872,-567268.154973428,2,0.08,JC_equalf
10,1.4575814661,0.874166872,-563424.093366455,2,0.08,JC_equalf
1,1.7416052218,0.8760735159,-575413.63209382,2,0.08,JC_equalf
2,0.6471706483,0.8760735159,-488351.362253711,2,0.08,JC_equalf
3,1.5564973793,0.8760735159,-568236.982858759,2,0.08,JC_equalf
4,1.4804830631,0.8760735159,-564718.177649213,2,0.08,JC_equalf
5,0.1456568758,0.8760735159,-368524.653409417,2,0.08,JC_equalf
6,1.5553236832,0.8760735159,-568185.384285639,2,0.08,JC_equalf
7,0.4389101966,0.8760735159,-450226.407964723,2,0.08,JC_equalf
8,0.8081197326,0.8760735159,-510742.073713021,2,0.08,JC_equalf
9,1.5165638906,0.8760735159,-566434.234616748,2,0.08,JC_equalf
10,1.4698512622,0.8760735159,-564196.092505893,2,0.08,JC_equalf
1,1.7320873376,0.8751589536,-575025.11429392,2,0.08,JC_equalf
2,0.6476138319,0.8751589536,-488315.018215773,2,0.08,JC_equalf
3,1.5391405586,0.8751589536,-567393.215748043,2,0.08,JC_equalf
4,1.4899780255,0.8751589536,-565103.127222912,2,0.08,JC_equalf
5,0.146082418,0.8751589536,-368624.57038878,2,0.08,JC_equalf
6,1.5519327537,0.8751589536,-567964.201803526,2,0.08,JC_equalf
7,0.437726887,0.8751589536,-449875.010926707,2,0.08,JC_equalf
8,0.8167055614,0.8751589536,-511693.291499342,2,0.08,JC_equalf
9,1.5307984172,0.8751589536,-567015.425442121,2,0.08,JC_equalf
10,1.4570477006,0.8751589536,-563480.517019686,2,0.08,JC_equalf
1,1.7463505803,0.8746362266,-575477.542806135,2,0.08,JC_equalf
2,0.6518041457,0.8746362266,-488905.814005701,2,0.08,JC_equalf
3,1.5414497415,0.8746362266,-567455.681492451,2,0.08,JC_equalf
4,1.4804090848,0.8746362266,-564595.960760997,2,0.08,JC_equalf
5,0.1423603635,0.8746362266,-367227.124073104,2,0.08,JC_equalf
6,1.5610805734,0.8746362266,-568325.661812451,2,0.08,JC_equalf
7,0.4382357525,0.8746362266,-449927.935605713,2,0.08,JC_equalf
8,0.810180858,0.8746362266,-510832.550994675,2,0.08,JC_equalf
9,1.5328625,0.8746362266,-567067.699611963,2,0.08,JC_equalf
10,1.4549930609,0.8746362266,-563332.881367976,2,0.08,JC_equalf
1,1.7224448533,0.8719892886,-574470.610525817,2,0.08,JC_equalf
2,0.6465473262,0.8719892886,-487782.501491327,2,0.08,JC_equalf
3,1.5523745462,0.8719892886,-567734.168239265,2,0.08,JC_equalf
4,1.4818222959,0.8719892886,-564445.662146298,2,0.08,JC_equalf
5,0.1434215961,0.8719892886,-367458.064981879,2,0.08,JC_equalf
6,1.555556968,0.8719892886,-567875.160029053,2,0.08,JC_equalf
7,0.4416754918,0.8719892886,-450377.420542856,2,0.08,JC_equalf
8,0.8090414385,0.8719892886,-510388.867873031,2,0.08,JC_equalf
9,1.536224727,0.8719892886,-567009.150536979,2,0.08,JC_equalf
10,1.4588066918,0.8719892886,-563302.459232628,2,0.08,JC_equalf
1,1.7340793241,0.8734354299,-574975.920536059,2,0.08,JC_equalf
2,0.6519972606,0.8734354299,-488796.995779698,2,0.08,JC_equalf
3,1.5433833364,0.8734354299,-567447.355217866,2,0.08,JC_equalf
4,1.4778779463,0.8734354299,-564372.577427972,2,0.08,JC_equalf
5,0.1447421317,0.8734354299,-368029.479135154,2,0.08,JC_equalf
6,1.5624717848,0.8734354299,-568292.67542556,2,0.08,JC_equalf
7,0.4369302826,0.8734354299,-449519.418737518,2,0.08,JC_equalf
8,0.8103160027,0.8734354299,-510711.90660882,2,0.08,JC_equalf
9,1.5260237605,0.8734354299,-566659.170764772,2,0.08,JC_equalf
10,1.4626006407,0.8734354299,-563614.939368164,2,0.08,JC_equalf
1,1.7356946876,0.8723467861,-574956.990477387,2,0.08,JC_equalf
2,0.6508930715,0.8723467861,-488499.990368699,2,0.08,JC_equalf
3,1.5472158791,0.8723467861,-567532.663176562,2,0.08,JC_equalf
4,1.4737276471,0.8723467861,-564077.542965453,2,0.08,JC_equalf
5,0.1431987416,0.8723467861,-367397.840121553,2,0.08,JC_equalf
6,1.5577806948,0.8723467861,-568001.448673313,2,0.08,JC_equalf
7,0.4379705061,0.8723467861,-449625.383665772,2,0.08,JC_equalf
8,0.8173672325,0.8723467861,-511452.854865913,2,0.08,JC_equalf
9,1.517588403,0.8723467861,-566181.32322077,2,0.08,JC_equalf
10,1.4637331952,0.8723467861,-563580.266782898,2,0.08,JC_equalf
1,1.7251093719,0.8735816414,-574674.316105429,2,0.08,JC_equalf
2,0.6521223915,0.8735816414,-488833.273514187,2,0.08,JC_equalf
3,1.5535638727,0.8735816414,-567912.444159363,2,0.08,JC_equalf
4,1.4851909274,0.8735816414,-564741.745874493,2,0.08,JC_equalf
5,0.1432557627,0.8735816414,-367493.189446412,2,0.08,JC_equalf
6,1.550711734,0.8735816414,-567786.02929699,2,0.08,JC_equalf
7,0.4390476746,0.8735816414,-449988.409577907,2,0.08,JC_equalf
8,0.8147378718,0.8735816414,-511272.359227439,2,0.08,JC_equalf
9,1.5340686268,0.8735816414,-567038.42975258,2,0.08,JC_equalf
10,1.4482209087,0.8735816414,-562899.601981761,2,0.08,JC_equalf
1,1.7327861827,0.8743359049,-574992.953132777,2,0.08,JC_equalf
2,0.6509427234,0.8743359049,-488737.621443931,2,0.08,JC_equalf
3,1.5443924487,0.8743359049,-567563.853267451,2,0.08,JC_equalf
4,1.482500641,0.8743359049,-564673.168048302,2,0.08,JC_equalf
5,0.1425865423,0.8743359049,-367292.411648131,2,0.08,JC_equalf
6,1.5627491685,0.8743359049,-568375.11819777,2,0.08,JC_equalf
7,0.4375211257,0.8743359049,-449742.658569895,2,0.08,JC_equalf
8,0.8155078351,0.8743359049,-511452.854865914,2,0.08,JC_equalf
9,1.5282018441,0.8743359049,-566831.183167485,2,0.08,JC_equalf
10,1.4563529943,0.8743359049,-563376.325833216,2,0.08,JC_equalf
1,1.7339239036,0.8725206844,-574907.747942817,2,0.08,JC_equalf
2,0.6538113198,0.8725206844,-488971.742579987,2,0.08,JC_equalf
3,1.5399035799,0.8725206844,-567218.082432463,2,0.08,JC_equalf
4,1.4733028188,0.8725206844,-564071.072577333,2,0.08,JC_equalf
5,0.1435530206,0.8725206844,-367538.342219078,2,0.08,JC_equalf
6,1.5530648725,0.8725206844,-567806.765308591,2,0.08,JC_equalf
7,0.4418675818,0.8725206844,-450475.538138265,2,0.08,JC_equalf
8,0.8179428583,0.8725206844,-511543.048631508,2,0.08,JC_equalf
9,1.5228759094,0.8725206844,-566440.548648939,2,0.08,JC_equalf
10,1.454565433,0.8725206844,-563132.798605925,2,0.08,JC_equalf
1,1.7246466433,0.8741466556,-574697.124555184,2,0.08,JC_equalf
2,0.6511049243,0.8741466556,-488740.920368918,2,0.08,JC_equalf
3,1.5444942865,0.8741466556,-567553.457769572,2,0.08,JC_equalf
4,1.4940571121,0.8741466556,-565216.183946161,2,0.08,JC_equalf
5,0.1441461668,0.8741466556,-367854.183622384,2,0.08,JC_equalf
6,1.5544325566,0.8741466556,-567995.24194534,2,0.08,JC_equalf
7,0.4375805412,0.8741466556,-449735.093823121,2,0.08,JC_equalf
8,0.8136960561,0.8741466556,-511209.151698571,2,0.08,JC_equalf
9,1.5278458669,0.8741466556,-566799.741411121,2,0.08,JC_equalf
10,1.456711358,0.8741466556,-563378.49757066,2,0.08,JC_equalf
1,1.7438567841,0.8734177539,-575310.11882936,2,0.08,JC_equalf
2,0.6496272428,0.8734177539,-488427.338183181,2,0.08,JC_equalf
3,1.5441108529,0.8734177539,-567478.574793904,2,0.08,JC_equalf
4,1.4810233255,0.8734177539,-564525.134211154,2,0.08,JC_equalf
5,0.1450869921,0.8734177539,-368154.615264969,2,0.08,JC_equalf
6,1.5564805396,0.8734177539,-568028.339484586,2,0.08,JC_equalf
7,0.4394307557,0.8734177539,-450052.649882446,2,0.08,JC_equalf
8,0.8138352969,0.8734177539,-511142.915346841,2,0.08,JC_equalf
9,1.5186297305,0.8734177539,-566316.294279982,2,0.08,JC_equalf
10,1.4550455637,0.8734177539,-563232.888889258,2,0.08,JC_equalf
1,1.7388913539,0.875828401,-575304.468094653,2,0.08,JC_equalf
2,0.6497697564,0.875828401,-488727.724421346,2,0.08,JC_equalf
3,1.547246145,0.875828401,-567808.838645328,2,0.08,JC_equalf
4,1.4790518764,0.875828401,-564628.137826249,2,0.08,JC_equalf
5,0.1430517322,0.875828401,-367553.391330912,2,0.08,JC_equalf
6,1.5499053705,0.875828401,-567926.939332452,2,0.08,JC_equalf
7,0.4403578844,0.875828401,-450509.494475553,2,0.08,JC_equalf
8,0.8173346674,0.875828401,-511846.436113601,2,0.08,JC_equalf
9,1.5415287417,0.875828401,-567553.45776957,2,0.08,JC_equalf
10,1.4460400819,0.875828401,-562978.119625062,2,0.08,JC_equalf
1,1.7269938822,0.875302936,-574858.470208022,2,0.08,JC_equalf
2,0.6567009183,0.875302936,-489738.595296037,2,0.08,JC_equalf
3,1.5386562006,0.875302936,-567382.800599331,2,0.08,JC_equalf
4,1.479281432,0.875302936,-564595.960760997,2,0.08,JC_equalf
5,0.1422518977,0.875302936,-367227.124073102,2,0.08,JC_equalf
6,1.5546276655,0.875302936,-568094.497555579,2,0.08,JC_equalf
7,0.434132559,0.875302936,-449117.928328443,2,0.08,JC_equalf
8,0.817899226,0.875302936,-511855.441377595,2,0.08,JC_equalf
9,1.534225659,0.875302936,-567182.597718334,2,0.08,JC_equalf
10,1.4670553006,0.875302936,-563993.395262083,2,0.08,JC_equalf
1,1.7415078064,0.8745126134,-575304.468094652,2,0.08,JC_equalf
2,0.6478378992,0.8745126134,-488275.364473796,2,0.08,JC_equalf
3,1.5528925708,0.8745126134,-567955.922602462,2,0.08,JC_equalf
4,1.4873606199,0.8745126134,-564923.673005542,2,0.08,JC_equalf
5,0.1446457814,0.8745126134,-368059.517496543,2,0.08,JC_equalf
6,1.5476157165,0.8745126134,-567721.717116507,2,0.08,JC_equalf
7,0.4386862686,0.8745126134,-450011.084189992,2,0.08,JC_equalf
8,0.8122529367,0.8745126134,-511073.647528778,2,0.08,JC_equalf
9,1.5246920531,0.8745126134,-566684.363303269,2,0.08,JC_equalf
10,1.4572203963,0.8745126134,-563434.94649969,2,0.08,JC_equalf
1,1.7411192864,0.8754013336,-575351.543151392,2,0.08,JC_equalf
2,0.6470529527,0.8754013336,-488255.535371983,2,0.08,JC_equalf
3,1.5348825966,0.8754013336,-567220.169338297,2,0.08,JC_equalf
4,1.4782374082,0.8754013336,-564553.041652282,2,0.08,JC_equalf
5,0.1431487799,0.8754013336,-367563.423568871,2,0.08,JC_equalf
6,1.552391791,0.8754013336,-568003.517486299,2,0.08,JC_equalf
7,0.4451619133,0.8754013336,-451485.044658256,2,0.08,JC_equalf
8,0.8173397783,0.8754013336,-511798.40195393,2,0.08,JC_equalf
9,1.5259302297,0.8754013336,-566812.319399895,2,0.08,JC_equalf
10,1.4613454916,0.8754013336,-563716.721438498,2,0.08,JC_equalf
1,1.7277884059,0.8747347014,-574847.093426642,2,0.08,JC_equalf
2,0.6436302766,0.8747347014,-487643.407828246,2,0.08,JC_equalf
3,1.5488073142,0.8747347014,-567792.250605253,2,0.08,JC_equalf
4,1.4786180958,0.8747347014,-564516.545718213,2,0.08,JC_equalf
5,0.1453467351,0.8747347014,-368329.701172107,2,0.08,JC_equalf
6,1.5637842438,0.8747347014,-568451.308897898,2,0.08,JC_equalf
7,0.440731545,0.8747347014,-450471.764975563,2,0.08,JC_equalf
8,0.8180366513,0.8747347014,-511807.409139521,2,0.08,JC_equalf
9,1.5249899254,0.8747347014,-566715.844340869,2,0.08,JC_equalf
10,1.4569364858,0.8747347014,-563439.287428927,2,0.08,JC_equalf
1,1.9551941809,1.1609401141,-592342.727357434,2,0.12,JC_equalf
2,0.6611870181,1.1609401141,-518766.954776357,2,0.12,JC_equalf
3,1.6780201342,1.1609401141,-587372.672117992,2,0.12,JC_equalf
4,1.5968022136,1.1609401141,-585353.564060436,2,0.12,JC_equalf
5,0.1307794124,1.1609401141,-378334.148494503,2,0.12,JC_equalf
6,1.6942002119,1.1609401141,-587739.588720113,2,0.12,JC_equalf
7,0.4595893363,1.1609401141,-482232.580199124,2,0.12,JC_equalf
8,0.8354551963,1.1609401141,-540939.688930849,2,0.12,JC_equalf
9,1.6760504526,1.1609401141,-587327.244233178,2,0.12,JC_equalf
10,1.5908031504,1.1609401141,-585191.953179234,2,0.12,JC_equalf
1,1.9388127038,1.1575212416,-592035.353442516,2,0.12,JC_equalf
2,0.6665755199,1.1575212416,-519275.262169583,2,0.12,JC_equalf
3,1.6811920104,1.1575212416,-587331.643258552,2,0.12,JC_equalf
4,1.596597795,1.1575212416,-585221.528819179,2,0.12,JC_equalf
5,0.1311868547,1.1575212416,-378343.772394177,2,0.12,JC_equalf
6,1.7084189642,1.1575212416,-587943.036242225,2,0.12,JC_equalf
7,0.4592429286,1.1575212416,-481860.531440282,2,0.12,JC_equalf
8,0.8287369922,1.1575212416,-539942.891441411,2,0.12,JC_equalf
9,1.6740278617,1.1575212416,-587165.536291837,2,0.12,JC_equalf
10,1.5747673529,1.1575212416,-584621.005739128,2,0.12,JC_equalf
1,1.933812458,1.1595395657,-592012.246826507,2,0.12,JC_equalf
2,0.6600514606,1.1595395657,-518478.855312674,2,0.12,JC_equalf
3,1.6834927812,1.1595395657,-587451.652566765,2,0.12,JC_equalf
4,1.6064150096,1.1595395657,-585557.707341058,2,0.12,JC_equalf
5,0.1307365726,1.1595395657,-378242.704230142,2,0.12,JC_equalf
6,1.6915225853,1.1595395657,-587633.734569384,2,0.12,JC_equalf
7,0.4625468631,1.1595395657,-482755.969763763,2,0.12,JC_equalf
8,0.8367997217,1.1595395657,-540975.820769831,2,0.12,JC_equalf
9,1.6719967231,1.1595395657,-587186.161610651,2,0.12,JC_equalf
10,1.5806659431,1.1595395657,-584861.994123097,2,0.12,JC_equalf
1,1.9349625501,1.1593115434,-592023.195579537,2,0.12,JC_equalf
2,0.6586016211,1.1593115434,-518242.845892006,2,0.12,JC_equalf
3,1.6601692919,1.1593115434,-586899.206974905,2,0.12,JC_equalf
4,1.6047446441,1.1593115434,-585505.229878261,2,0.12,JC_equalf
5,0.1314282726,1.1593115434,-378545.794648899,2,0.12,JC_equalf
6,1.7000270401,1.1593115434,-587816.218373666,2,0.12,JC_equalf
7,0.4626378083,1.1593115434,-482755.969763761,2,0.12,JC_equalf
8,0.8353127261,1.1593115434,-540797.663996334,2,0.12,JC_equalf
9,1.6841436906,1.1593115434,-587458.955790258,2,0.12,JC_equalf
10,1.587072002,1.1593115434,-585029.665914994,2,0.12,JC_equalf
1,1.931324767,1.159495935,-591975.705343424,2,0.12,JC_equalf
2,0.6621083525,1.159495935,-518781.494851121,2,0.12,JC_equalf
3,1.6838119028,1.159495935,-587457.49527829,2,0.12,JC_equalf
4,1.6136978752,1.159495935,-585746.942360377,2,0.12,JC_equalf
5,0.1316822958,1.159495935,-378670.779965758,2,0.12,JC_equalf
6,1.6856046919,1.159495935,-587498.364515982,2,0.12,JC_equalf
7,0.458939834,1.159495935,-481965.432913736,2,0.12,JC_equalf
8,0.8295081602,1.159495935,-540181.643391169,2,0.12,JC_equalf
9,1.6805560682,1.159495935,-587382.92122475,2,0.12,JC_equalf
10,1.5919790971,1.159495935,-585170.146155901,2,0.12,JC_equalf
1,1.9307083565,1.1589457741,-591953.746785274,2,0.12,JC_equalf
2,0.6603700834,1.1589457741,-518475.943216514,2,0.12,JC_equalf
3,1.6810351515,1.1589457741,-587375.600765291,2,0.12,JC_equalf
4,1.6111077582,1.1589457741,-585659.367054,2,0.12,JC_equalf
5,0.1339272329,1.1589457741,-379659.003424624,2,0.12,JC_equalf
6,1.6945874394,1.1589457741,-587683.080795872,2,0.12,JC_equalf
7,0.4589721313,1.1589457741,-481924.830675452,2,0.12,JC_equalf
8,0.8290943315,1.1589457741,-540093.449631488,2,0.12,JC_equalf
9,1.6960126091,1.1589457741,-587714.969563677,2,0.12,JC_equalf
10,1.5676194525,1.1589457741,-584473.81632856,2,0.12,JC_equalf
1,1.9371335967,1.1601674986,-592074.206081574,2,0.12,JC_equalf
2,0.6600063073,1.1601674986,-518525.443409793,2,0.12,JC_equalf
3,1.6814321017,1.1601674986,-587425.34722872,2,0.12,JC_equalf
4,1.6166621218,1.1601674986,-585848.087997735,2,0.12,JC_equalf
5,0.1322087557,1.1601674986,-378944.583189642,2,0.12,JC_equalf
6,1.6972763658,1.1601674986,-587782.987107879,2,0.12,JC_equalf
7,0.4606537853,1.1601674986,-482398.14765363,2,0.12,JC_equalf
8,0.8338605047,1.1601674986,-540707.219414033,2,0.12,JC_equalf
9,1.6777384808,1.1601674986,-587340.439523693,2,0.12,JC_equalf
10,1.5688202447,1.1601674986,-584554.59907135,2,0.12,JC_equalf
1,1.942949041,1.1606578314,-592167.366539366,2,0.12,JC_equalf
2,0.6641270488,1.1606578314,-519179.503676879,2,0.12,JC_equalf
3,1.674936074,1.1606578314,-587292.030612719,2,0.12,JC_equalf
4,1.6020676171,1.1606578314,-585483.600332927,2,0.12,JC_equalf
5,0.1297667885,1.1606578314,-377857.333258381,2,0.12,JC_equalf
6,1.7016424194,1.1606578314,-587895.540526129,2,0.12,JC_equalf
7,0.4634512974,1.1606578314,-483049.30241733,2,0.12,JC_equalf
8,0.8365202068,1.1606578314,-541032.583003463,2,0.12,JC_equalf
9,1.6676168534,1.1606578314,-587121.295747017,2,0.12,JC_equalf
10,1.5765953813,1.1606578314,-584791.265590678,2,0.12,JC_equalf
1,1.9132913933,1.1591336502,-591704.362719739,2,0.12,JC_equalf
2,0.6609465847,1.1591336502,-518577.842775713,2,0.12,JC_equalf
3,1.6818465814,1.1591336502,-587400.483571624,2,0.12,JC_equalf
4,1.6026015694,1.1591336502,-585441.851355504,2,0.12,JC_equalf
5,0.1310360643,1.1591336502,-378358.207596741,2,0.12,JC_equalf
6,1.6933422109,1.1591336502,-587661.319914631,2,0.12,JC_equalf
7,0.4616072398,1.1591336502,-482516.348513068,2,0.12,JC_equalf
8,0.8348670689,1.1591336502,-540735.650307324,2,0.12,JC_equalf
9,1.6813362609,1.1591336502,-587388.776400246,2,0.12,JC_equalf
10,1.5920166449,1.1591336502,-585157.67949909,2,0.12,JC_equalf
1,1.939050939,1.1607184118,-592114.188925993,2,0.12,JC_equalf
2,0.6615869065,1.1607184118,-518807.664464852,2,0.12,JC_equalf
3,1.6824219452,1.1607184118,-587466.257354473,2,0.12,JC_equalf
4,1.6067130338,1.1607184118,-585608.571596879,2,0.12,JC_equalf
5,0.1334473741,1.1607184118,-379534.475574962,2,0.12,JC_equalf
6,1.6893533022,1.1607184118,-587623.565476117,2,0.12,JC_equalf
7,0.4584873565,1.1607184118,-481972.199366036,2,0.12,JC_equalf
8,0.8362131137,1.1607184118,-541004.204387849,2,0.12,JC_equalf
9,1.6754189572,1.1607184118,-587305.240181253,2,0.12,JC_equalf
10,1.578437136,1.1607184118,-584844.716520784,2,0.12,JC_equalf
1,1.9257731987,1.158291899,-591866.886763573,2,0.12,JC_equalf
2,0.6619353912,1.158291899,-518653.507862161,2,0.12,JC_equalf
3,1.6774688337,1.158291899,-587271.471760609,2,0.12,JC_equalf
4,1.6212983495,1.158291899,-585900.085324711,2,0.12,JC_equalf
5,0.1299262007,1.158291899,-377809.122877661,2,0.12,JC_equalf
6,1.6996344278,1.158291899,-587774.312251753,2,0.12,JC_equalf
7,0.4624393403,1.158291899,-482624.37295799,2,0.12,JC_equalf
8,0.8322031429,1.158291899,-540381.200033748,2,0.12,JC_equalf
9,1.6815378955,1.158291899,-587365.34934116,2,0.12,JC_equalf
10,1.5669960205,1.158291899,-584430.984228053,2,0.12,JC_equalf
1,1.9351228922,1.1600364183,-592042.644410474,2,0.12,JC_equalf
2,0.6607837629,1.1600364183,-518630.229177948,2,0.12,JC_equalf
3,1.6942884981,1.1600364183,-587712.07192163,2,0.12,JC_equalf
4,1.5982777059,1.1600364183,-585359.766319971,2,0.12,JC_equalf
5,0.1320227395,1.1600364183,-378853.346394124,2,0.12,JC_equalf
6,1.6927998095,1.1600364183,-587678.729821765,2,0.12,JC_equalf
